circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,GREEN LANDS,GREENLANDS,BEGUMPET,"GRC - P.GADDA, P.NAGAR",COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,569.0,7.5
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,SANTOSHGIRI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,134.0,0.75
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,GRC HIGH VALUES,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,14.0,5.03
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,KALYAN NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,85.0,2.25
BANJARA HILLS,BANJARA HILLS,AMEERPET,SRI KRISHNA NAGAR,SIDHARTHA NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,68.0,0.75
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,RD.5&6 D.K.BASTI &APARTMENTS,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,383.0,3.75
BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,BANJARA HILLS,SINGADI KUNTA ,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75
BANJARA HILLS,GREEN LANDS,SANATH NAGAR,SANATHNAGAR,S.R.T.(NEAR POLICE STN),COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,176.0,1.5
CYBERCITY,IBRAHIMBAGH,CHEVELLA,SHABAD,TALLAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,PUPPALGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,CHINNA MANGLARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,HIMAYATH NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,7.5
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,MOINABAD,SURANGAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,KHANAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,MUDMIYAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,146.0,3.75
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,SHANKAR PALLY,JANWADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,1.0,119.0,16.28
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),ANANTHAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,27.0,9.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),PUTANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,236.0,3.75
GADWAL,GADWAL,ALAMPUR X ROAD,ALAMPUR,ALAMPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,73.0,3.75
GADWAL,GADWAL,GADWAL,GADWAL(RURAL),ZAM CHED,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
GADWAL,GADWAL,GADWAL,GADWAL(TOWN),GADWAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,4.0,1140.0,16.5
GADWAL,GADWAL,ALAMPUR X ROAD,ALAMPUR,PRAGATOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,7,5.0,205.0,22.5
GADWAL,GADWAL,IEEZA,GATTU,INDUE VASI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),BEECHUPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,185.0,5.25
GADWAL,GADWAL,IEEZA,IEEZA,IEEZA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.75
GADWAL,GADWAL,ALAMPUR X ROAD,SHANTINAGAR(WPALLY),RAJOLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,33.0,3.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,97.0,3.75
HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,HV CT METERS NARAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,,0.0,5.25
HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,HV PEERZADIGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,70.0,6.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,MOULAALI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,PARVATHAPUR CHURCH,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,3.75
HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,150.0,3.75
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,BALAJI NAGAR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,601.0,6.0
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,LAPRICI COLONY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,85.0,3.75
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,31.0,0.75
HABSIGUDA,KEESARA,KEESARA,DAMMAIGUDA,AMBEDKAR NAGAR(NFV COLONY),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,44.0,3.75
HABSIGUDA,SAINIKPURI,MALKAJGIRI,VINAYAK NAGAR,,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,79.0,2.25
HABSIGUDA,KEESARA,KEESARA,KEESARA,HV -NON CT METERS-1 RAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,25.0,7.5
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHANAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,73.0,1.01
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,126.0,0.75
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,GRC HV AMBERPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,60.0,1.5
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,GRC HV GOLNAKA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,94.0,3.75
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC HV SECTION51,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,1434.0,18.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,INDIRA PARK AREA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,318.0,2.25
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC HV SAHIKPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,146.0,5.25
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,GRC HV SECTION53,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,34.0,3.75
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,TOPE KHANA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,71.0,0.75
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,BHARAT METAL WORKS,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,0.75
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,EK MINAR MOSQUE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,37.0,0.75
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,GRC HV MANGALHAT,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,8.0,1340.0,27.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,WATER WORKS MGHT ,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,89.0,3.75
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,GRCHV PUTLIBOWLI ( KREDY & YA),COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,291.0,5.25
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,HINDI NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,WATER WORKS,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,550.0,3.75
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,DURGA NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,364.0,5.03
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,GRCHV KARWAN,COTTAGE INDUSTRIES AND DHOBIGHATS,4,9,9.0,931.0,43.5
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,CHARMINAR,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,0.0,7.5
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,15.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,UPPUGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,23.0,0.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,3.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,RAKSHAPURAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,62.0,0.75
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,2.25
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,485.0,2.25
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,173.0,3.75
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,MAIN ROAD HIGH WAY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,171.0,0.75
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,TOTAL HV SERVICES,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,197.0,0.75
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SALEEMNAGAR,TOTAL HV SERVICES,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,377.0,3.0
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHADERGHAT,"MMH BACKSIDE, CHUNTISHA MASJID",COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHADERGHAT,TOTAL HV SERVICES,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,252.0,0.75
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,PATTER MOSQUE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ALLIPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,367.0,1.82
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,BANDAMEEDIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,BOYAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,31.0,0.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,CHRISTAIANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,473.0,5.01
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,DHARMAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,33.0,2.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,DODLONIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,353.0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ERRAVALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.18
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,FATHEPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,22.0,2.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,KODURU,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,MACHANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,90.0,0.2
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,MANI KONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,3.0,52.0,3.69
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,OBLAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,86.0,3.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,PALAKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,27.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,THIMMASANIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.21
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,YENUGONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,7.0,268.0,11.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,HANWADA,HANWADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,43.0,3.51
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,ABHANGAPATNAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,33.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,ANKILLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,105.0,2.76
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,DAMAIPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,102.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,GARLAPAD,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,42.0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,IBRAHIM NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,97.0,0.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,KOILKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,220.0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,MALKAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,367.0,7.77
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,NALLAVALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,56.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,PARPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,46.0,3.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,RAMPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,96.0,3.51
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SURARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,31.0,2.01
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,THIRUMALAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,43.0,2.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,VEERAM PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,113.0,4.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,VINJAMUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,5.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,YELLAREDDY PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,54.0,1.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,766.0,4.76
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,7.0,298.0,10.79
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN-III,COTTAGE INDUSTRIES AND DHOBIGHATS,4,51,28.0,2548.0,103.79
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,VENNACHED,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,197.0,1.01
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,DAMARGIDDA,DAMARGIDDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,2.0,102.0,6.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,DAMARGIDDA,KANKURTHY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,102.0,1.01
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,NARWA,PEDDAKADMUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,13.0,2.01
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,CHANDRAVANCHA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,GUNDMAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,24.0,0.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,KADAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,146.0,1.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,KOSGI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,19,16.0,960.0,32.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,ADDAKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,189.0,2.51
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,MIRJAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,69.0,1.01
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,NACHARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,1.5
MAHABOOBNAGAR,NARAYANPET,KOSGI,KOSGI,POTHIREDDYPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,,0.0,3.0
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,DAMARGIDDA,VITHALPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,69.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,K SHAKAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,,0.0,0.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,KANDUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,142.0,2.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,PONNAKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,47.0,3.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,RACHALA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1.0,0.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,MADDUR,BUNEED,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,DHANWADA,KISTAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,18.0,1.01
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,AMISTAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,66.0,6.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,BHOOTHPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,50.0,3.99
MAHABOOBNAGAR,NARAYANPET,KOSGI,MADDUR,DUPATTIGATTU,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,255.0,2.13
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,MARIKAL,ELIGANDLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,7.0,0.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,MARIKAL,JINNARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,17.0,2.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,MARIKAL,KANMANOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,30.0,2.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,MARIKAL,MARIKAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,4.0,286.0,9.51
MAHABOOBNAGAR,NARAYANPET,KOSGI,MADDUR,MADDUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,390.0,14.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,MARIKAL,TEELAIR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,10.0,0.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET,NARAYANPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,40,12.0,1331.0,73.5
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET,NARAYANPET HV LM2,COTTAGE INDUSTRIES AND DHOBIGHATS,4,17,17.0,2089.0,50.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,MADDUR,NIDGINTHA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,54.0,2.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,MADDUR,PEDDAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,72.0,0.26
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,ABANGAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,85.0,1.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAGNOOR,GAJRAMDODDI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,35.0,0.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,JAJAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,369.0,0.75
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,KOLLAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,104.0,7.5
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,KOTAKONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,84.0,5.25
MAHABOOBNAGAR,NARAYANPET,NARAYANPET,NARAYANPET RURAL,THIRMALAPOOR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,18.0,2.25
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,C.C.KUNTA,DASARPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,308.0,0.75
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,GUDIGANDLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,1.5
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,KATCHWAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,22.0,0.75
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,BALSUL GONDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,39.0,0.24
MAHABOOBNAGAR,NARAYANPET,MAKTHAL,MAKTHAL,MAKTHAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,41,37.0,3162.0,100.58
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DEVARKADRA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,7,7.0,355.0,16.6
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DOKUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,81.0,2.25
MAHABOOBNAGAR,NARAYANPET,KOSGI,GANDEED,JANAM PALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,143.0,3.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,JEENGARALA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,166.0,1.01
