District,Mandal,Date,Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Rajanna Sircilla,Vemulawada_Rural,2024-04-13,0.0,9.8
Rajanna Sircilla,Vemulawada_Rural,2024-04-14,0.0,7.2
Rajanna Sircilla,Vemulawada_Rural,2024-04-15,0.0,4.6
Rajanna Sircilla,Vemulawada_Rural,2024-04-16,0.0,7.9
Rajanna Sircilla,Vemulawada_Rural,2024-04-17,0.0,1.7
Rajanna Sircilla,Vemulawada_Rural,2024-04-18,0.0,12.3
Rajanna Sircilla,Vemulawada_Rural,2024-04-19,0.0,17.1
Rajanna Sircilla,Vemulawada_Rural,2024-04-20,0.0,14.7
Rajanna Sircilla,Vemulawada_Rural,2024-04-21,0.0,10.9
Rajanna Sircilla,Vemulawada_Rural,2024-04-22,0.0,11.7
Rajanna Sircilla,Vemulawada_Rural,2024-04-23,0.0,11.7
Rajanna Sircilla,Vemulawada_Rural,2024-04-24,0.0,6.4
Rajanna Sircilla,Vemulawada_Rural,2024-04-25,0.0,4.1
Rajanna Sircilla,Vemulawada_Rural,2024-04-26,0.0,5.9
Rajanna Sircilla,Vemulawada_Rural,2024-04-27,0.0,4.8
Rajanna Sircilla,Vemulawada_Rural,2024-04-28,0.0,4.4
Rajanna Sircilla,Vemulawada_Rural,2024-04-29,0.0,8.1
Rajanna Sircilla,Vemulawada_Rural,2024-04-30,0.0,8.3
Rajanna Sircilla,Yellareddypeta,2024-04-01,0.0,10.4
Rajanna Sircilla,Yellareddypeta,2024-04-02,0.0,12.5
Rajanna Sircilla,Yellareddypeta,2024-04-03,0.0,10.7
Rajanna Sircilla,Yellareddypeta,2024-04-04,0.0,7.1
Rajanna Sircilla,Yellareddypeta,2024-04-05,0.0,10.4
Rajanna Sircilla,Yellareddypeta,2024-04-06,0.0,9.5
Rajanna Sircilla,Yellareddypeta,2024-04-07,0.0,15.4
Rajanna Sircilla,Yellareddypeta,2024-04-08,1.2,9.9
Rajanna Sircilla,Yellareddypeta,2024-04-09,2.0,15.4
Rajanna Sircilla,Yellareddypeta,2024-04-10,0.2,15.8
Rajanna Sircilla,Yellareddypeta,2024-04-11,1.3,13.6
Rajanna Sircilla,Yellareddypeta,2024-04-12,0.0,13.3
Rajanna Sircilla,Yellareddypeta,2024-04-13,0.0,11.2
Rajanna Sircilla,Yellareddypeta,2024-04-14,0.0,8.0
Rajanna Sircilla,Yellareddypeta,2024-04-15,0.0,10.0
Rajanna Sircilla,Yellareddypeta,2024-04-16,1.3,11.7
Rajanna Sircilla,Yellareddypeta,2024-04-17,0.0,3.5
Rajanna Sircilla,Yellareddypeta,2024-04-18,0.0,7.1
Rajanna Sircilla,Yellareddypeta,2024-04-19,1.9,8.2
Rajanna Sircilla,Yellareddypeta,2024-04-20,0.7,14.6
Rajanna Sircilla,Yellareddypeta,2024-04-21,1.4,7.2
Rajanna Sircilla,Yellareddypeta,2024-04-22,2.7,8.9
Rajanna Sircilla,Yellareddypeta,2024-04-23,0.0,10.6
Rajanna Sircilla,Yellareddypeta,2024-04-24,0.0,7.7
Rajanna Sircilla,Yellareddypeta,2024-04-25,0.0,6.7
Rajanna Sircilla,Yellareddypeta,2024-04-26,0.0,6.4
Rajanna Sircilla,Yellareddypeta,2024-04-27,0.0,8.1
Rajanna Sircilla,Yellareddypeta,2024-04-28,0.0,12.5
Rajanna Sircilla,Yellareddypeta,2024-04-29,3.2,6.4
Rajanna Sircilla,Yellareddypeta,2024-04-30,0.0,8.8
Rangareddy,Abdullapurmet,2024-04-01,0.0,13.4
Rangareddy,Abdullapurmet,2024-04-02,0.0,8.7
Rangareddy,Abdullapurmet,2024-04-03,0.0,9.7
Rangareddy,Abdullapurmet,2024-04-04,0.0,9.3
Rangareddy,Abdullapurmet,2024-04-05,0.0,10.2
Rangareddy,Abdullapurmet,2024-04-06,0.0,9.0
Rangareddy,Abdullapurmet,2024-04-07,0.0,12.1
Rangareddy,Abdullapurmet,2024-04-08,0.0,11.3
Rangareddy,Abdullapurmet,2024-04-09,4.5,16.7
Rangareddy,Abdullapurmet,2024-04-10,0.8,16.7
Rangareddy,Abdullapurmet,2024-04-11,0.1,12.2
Rangareddy,Abdullapurmet,2024-04-12,2.3,13.2
Rangareddy,Abdullapurmet,2024-04-13,2.2,11.7
Rangareddy,Abdullapurmet,2024-04-14,0.0,9.2
Rangareddy,Abdullapurmet,2024-04-15,0.0,15.0
Rangareddy,Abdullapurmet,2024-04-16,0.0,9.6
Rangareddy,Abdullapurmet,2024-04-17,0.0,10.2
Rangareddy,Abdullapurmet,2024-04-18,0.0,7.0
Rangareddy,Abdullapurmet,2024-04-19,0.0,10.2
Rangareddy,Abdullapurmet,2024-04-20,0.0,11.0
Rangareddy,Abdullapurmet,2024-04-21,0.0,10.9
Rangareddy,Abdullapurmet,2024-04-22,0.0,9.0
Rangareddy,Abdullapurmet,2024-04-23,0.1,12.7
Rangareddy,Abdullapurmet,2024-04-24,0.0,15.1
Rangareddy,Abdullapurmet,2024-04-25,0.0,14.5
Rangareddy,Abdullapurmet,2024-04-26,0.0,12.9
Rangareddy,Abdullapurmet,2024-04-27,0.0,13.3
Rangareddy,Abdullapurmet,2024-04-28,0.0,12.5
Rangareddy,Abdullapurmet,2024-04-29,0.0,12.8
Rangareddy,Abdullapurmet,2024-04-30,0.0,10.3
Rangareddy,Amangal,2024-04-01,0.0,7.8
Rangareddy,Amangal,2024-04-02,0.0,3.4
Rangareddy,Amangal,2024-04-03,0.0,8.7
Rangareddy,Amangal,2024-04-04,0.0,4.7
Rangareddy,Amangal,2024-04-05,0.0,5.9
Rangareddy,Amangal,2024-04-06,0.0,2.9
Rangareddy,Amangal,2024-04-07,0.0,10.5
Rangareddy,Amangal,2024-04-08,0.0,12.4
Rangareddy,Amangal,2024-04-09,0.0,16.3
Rangareddy,Amangal,2024-04-10,0.0,13.3
Rangareddy,Amangal,2024-04-11,0.0,4.0
Rangareddy,Amangal,2024-04-12,0.0,12.8
Rangareddy,Amangal,2024-04-13,0.0,5.5
Rangareddy,Amangal,2024-04-14,0.0,8.0
Rangareddy,Amangal,2024-04-15,0.0,17.8
Rangareddy,Amangal,2024-04-16,0.0,12.4
Rangareddy,Amangal,2024-04-17,0.0,9.7
Rangareddy,Amangal,2024-04-18,0.0,6.0
Rangareddy,Amangal,2024-04-19,0.0,5.9
Rangareddy,Amangal,2024-04-20,0.0,13.9
Rangareddy,Amangal,2024-04-21,0.0,14.1
Rangareddy,Amangal,2024-04-22,0.0,7.4
Rangareddy,Amangal,2024-04-23,0.0,10.0
Rangareddy,Amangal,2024-04-24,0.0,11.9
Rangareddy,Amangal,2024-04-25,0.0,12.2
Rangareddy,Amangal,2024-04-26,0.0,11.0
Rangareddy,Amangal,2024-04-27,0.0,7.4
Rangareddy,Amangal,2024-04-28,0.0,9.8
Rangareddy,Amangal,2024-04-29,0.0,10.5
Rangareddy,Amangal,2024-04-30,0.0,4.1
Rangareddy,Balapur,2024-04-01,0.0,6.9
Rangareddy,Balapur,2024-04-02,0.0,7.9
Rangareddy,Balapur,2024-04-03,0.0,10.5
Rangareddy,Balapur,2024-04-04,0.0,7.4
Rangareddy,Balapur,2024-04-05,0.0,9.0
Rangareddy,Balapur,2024-04-06,0.0,9.3
Rangareddy,Balapur,2024-04-07,0.1,8.9
Rangareddy,Balapur,2024-04-08,0.0,12.0
Rangareddy,Balapur,2024-04-09,2.4,11.5
Rangareddy,Balapur,2024-04-10,0.1,9.0
Rangareddy,Balapur,2024-04-11,0.0,8.3
Rangareddy,Balapur,2024-04-12,0.5,8.0
Rangareddy,Balapur,2024-04-13,0.0,7.8
Rangareddy,Balapur,2024-04-14,0.0,4.6
Rangareddy,Balapur,2024-04-15,0.0,5.0
Rangareddy,Balapur,2024-04-16,0.0,6.8
Rangareddy,Balapur,2024-04-17,0.0,6.5
Rangareddy,Balapur,2024-04-18,0.0,10.3
Rangareddy,Balapur,2024-04-19,0.0,11.6
Rangareddy,Balapur,2024-04-20,0.0,12.7
Rangareddy,Balapur,2024-04-21,0.0,9.0
Rangareddy,Balapur,2024-04-22,0.0,9.4
Rangareddy,Balapur,2024-04-23,0.0,10.8
Rangareddy,Balapur,2024-04-24,0.0,8.0
Rangareddy,Balapur,2024-04-25,0.0,7.8
Rangareddy,Balapur,2024-04-26,0.0,6.3
Rangareddy,Balapur,2024-04-27,0.0,7.5
Rangareddy,Balapur,2024-04-28,0.0,5.2
Rangareddy,Balapur,2024-04-29,0.0,10.1
Rangareddy,Balapur,2024-04-30,0.0,8.5
Rangareddy,Chevella,2024-04-01,0.0,10.6
Rangareddy,Chevella,2024-04-02,0.0,7.6
Rangareddy,Chevella,2024-04-03,0.0,11.9
Rangareddy,Chevella,2024-04-04,0.0,14.4
Rangareddy,Chevella,2024-04-05,0.0,14.9
Rangareddy,Chevella,2024-04-06,0.0,8.3
Rangareddy,Chevella,2024-04-07,0.0,8.5
Rangareddy,Chevella,2024-04-08,0.0,15.5
Rangareddy,Chevella,2024-04-09,2.7,20.6
Rangareddy,Chevella,2024-04-10,1.2,15.2
Rangareddy,Chevella,2024-04-11,0.0,14.5
Rangareddy,Chevella,2024-04-12,0.5,12.4
Rangareddy,Chevella,2024-04-13,0.0,12.6
Rangareddy,Chevella,2024-04-14,0.0,15.9
Rangareddy,Chevella,2024-04-15,0.0,11.9
Rangareddy,Chevella,2024-04-16,0.0,8.3
Rangareddy,Chevella,2024-04-17,0.0,12.1
Rangareddy,Chevella,2024-04-18,0.0,10.2
Rangareddy,Chevella,2024-04-19,0.0,17.4
Rangareddy,Chevella,2024-04-20,0.0,7.7
Rangareddy,Chevella,2024-04-21,0.0,6.3
Rangareddy,Chevella,2024-04-22,0.0,7.6
Rangareddy,Chevella,2024-04-23,0.1,6.7
Rangareddy,Chevella,2024-04-24,0.0,9.5
Rangareddy,Chevella,2024-04-25,0.0,8.7
Rangareddy,Chevella,2024-04-26,0.0,10.1
Rangareddy,Chevella,2024-04-27,0.0,8.1
Rangareddy,Chevella,2024-04-28,0.0,4.1
Rangareddy,Chevella,2024-04-29,0.0,7.3
Rangareddy,Chevella,2024-04-30,0.0,9.3
Rangareddy,Chowdergudem,2024-04-01,0.0,3.2
Rangareddy,Chowdergudem,2024-04-02,0.0,4.2
Rangareddy,Chowdergudem,2024-04-03,0.0,4.9
Rangareddy,Chowdergudem,2024-04-04,0.0,7.1
Rangareddy,Chowdergudem,2024-04-05,0.0,5.9
Rangareddy,Chowdergudem,2024-04-06,0.0,4.5
Rangareddy,Chowdergudem,2024-04-07,0.0,3.9
Rangareddy,Chowdergudem,2024-04-08,0.0,7.2
Rangareddy,Chowdergudem,2024-04-09,0.0,11.4
Rangareddy,Chowdergudem,2024-04-10,0.0,9.0
Rangareddy,Chowdergudem,2024-04-11,0.0,7.5
Rangareddy,Chowdergudem,2024-04-12,0.0,8.8
Rangareddy,Chowdergudem,2024-04-13,0.0,9.6
Rangareddy,Chowdergudem,2024-04-14,0.0,6.7
Rangareddy,Chowdergudem,2024-04-15,0.0,5.4
Rangareddy,Chowdergudem,2024-04-16,0.0,5.9
Rangareddy,Chowdergudem,2024-04-17,0.0,4.5
Rangareddy,Chowdergudem,2024-04-18,0.0,4.3
Rangareddy,Chowdergudem,2024-04-19,0.0,7.3
Rangareddy,Chowdergudem,2024-04-20,0.0,9.4
Rangareddy,Chowdergudem,2024-04-21,0.0,5.0
Rangareddy,Chowdergudem,2024-04-22,0.0,5.3
Rangareddy,Chowdergudem,2024-04-23,0.0,5.8
Rangareddy,Chowdergudem,2024-04-24,0.0,7.8
Rangareddy,Chowdergudem,2024-04-25,0.0,5.5
Rangareddy,Chowdergudem,2024-04-26,0.0,8.2
Rangareddy,Chowdergudem,2024-04-27,0.0,8.6
Rangareddy,Chowdergudem,2024-04-28,0.0,4.7
Rangareddy,Chowdergudem,2024-04-29,0.0,5.3
Rangareddy,Chowdergudem,2024-04-30,0.0,5.5
Rangareddy,Farooqnagar,2024-04-01,0.0,12.1
Rangareddy,Farooqnagar,2024-04-02,0.1,15.3
Rangareddy,Farooqnagar,2024-04-03,0.0,14.1
Rangareddy,Farooqnagar,2024-04-04,0.0,15.0
Rangareddy,Farooqnagar,2024-04-05,0.0,16.5
Rangareddy,Farooqnagar,2024-04-06,0.1,7.3
Rangareddy,Farooqnagar,2024-04-07,0.0,11.6
Rangareddy,Farooqnagar,2024-04-08,0.1,12.1
Rangareddy,Farooqnagar,2024-04-09,0.0,19.2
Rangareddy,Farooqnagar,2024-04-10,0.0,17.1
Rangareddy,Farooqnagar,2024-04-11,0.3,14.4
Rangareddy,Farooqnagar,2024-04-12,0.3,14.6
Rangareddy,Farooqnagar,2024-04-13,0.6,14.8
Rangareddy,Farooqnagar,2024-04-14,0.0,12.7
Rangareddy,Farooqnagar,2024-04-15,0.0,11.2
Rangareddy,Farooqnagar,2024-04-16,0.0,12.4
Rangareddy,Farooqnagar,2024-04-17,0.1,11.2
Rangareddy,Farooqnagar,2024-04-18,0.0,9.0
Rangareddy,Farooqnagar,2024-04-19,0.6,12.0
Rangareddy,Farooqnagar,2024-04-20,0.5,16.2
Rangareddy,Farooqnagar,2024-04-21,0.0,13.9
Rangareddy,Farooqnagar,2024-04-22,0.8,14.1
Rangareddy,Farooqnagar,2024-04-23,0.0,15.0
Rangareddy,Farooqnagar,2024-04-24,0.0,13.7
Rangareddy,Farooqnagar,2024-04-25,0.0,11.6
Rangareddy,Farooqnagar,2024-04-26,0.5,11.4
Rangareddy,Farooqnagar,2024-04-27,0.0,14.4
Rangareddy,Farooqnagar,2024-04-28,0.2,11.1
Rangareddy,Farooqnagar,2024-04-29,0.3,12.3
Rangareddy,Farooqnagar,2024-04-30,0.5,14.3
Rangareddy,Gandipet,2024-04-01,0.1,9.7
Rangareddy,Gandipet,2024-04-02,0.3,6.5
Rangareddy,Gandipet,2024-04-03,0.5,9.3
Rangareddy,Gandipet,2024-04-04,0.5,10.4
Rangareddy,Gandipet,2024-04-05,0.0,8.7
Rangareddy,Gandipet,2024-04-06,0.0,8.6
Rangareddy,Gandipet,2024-04-07,0.0,8.5
Rangareddy,Gandipet,2024-04-08,0.0,12.3
Rangareddy,Gandipet,2024-04-09,4.1,15.0
Rangareddy,Gandipet,2024-04-10,2.6,13.7
Rangareddy,Gandipet,2024-04-11,1.3,11.1
Rangareddy,Gandipet,2024-04-12,1.9,12.0
Rangareddy,Gandipet,2024-04-13,0.8,11.9
Rangareddy,Gandipet,2024-04-14,0.2,8.5
Rangareddy,Gandipet,2024-04-15,1.1,11.3
Rangareddy,Gandipet,2024-04-16,0.1,9.5
Rangareddy,Gandipet,2024-04-17,0.0,7.1
Rangareddy,Gandipet,2024-04-18,0.0,11.6
Rangareddy,Gandipet,2024-04-19,0.0,8.2
Rangareddy,Gandipet,2024-04-20,0.0,11.2
Rangareddy,Gandipet,2024-04-21,0.0,7.4
Rangareddy,Gandipet,2024-04-22,0.0,9.0
Rangareddy,Gandipet,2024-04-23,0.7,14.9
Rangareddy,Gandipet,2024-04-24,0.0,9.0
Rangareddy,Gandipet,2024-04-25,0.0,9.0
Rangareddy,Gandipet,2024-04-26,0.0,10.1
Rangareddy,Gandipet,2024-04-27,0.6,9.2
Rangareddy,Gandipet,2024-04-28,1.3,10.1
Rangareddy,Gandipet,2024-04-29,1.3,9.5
Rangareddy,Gandipet,2024-04-30,0.7,10.6
Rangareddy,Hayathnagar,2024-04-01,0.0,8.8
Rangareddy,Hayathnagar,2024-04-02,0.0,9.6
Rangareddy,Hayathnagar,2024-04-03,0.0,8.5
Rangareddy,Hayathnagar,2024-04-04,0.0,10.2
Rangareddy,Hayathnagar,2024-04-05,0.0,11.4
Rangareddy,Hayathnagar,2024-04-06,0.0,10.7
Rangareddy,Hayathnagar,2024-04-07,0.0,7.9
Rangareddy,Hayathnagar,2024-04-08,0.0,14.4
Rangareddy,Hayathnagar,2024-04-09,2.1,13.7
Rangareddy,Hayathnagar,2024-04-10,1.1,12.4
Rangareddy,Hayathnagar,2024-04-11,2.8,11.7
Rangareddy,Hayathnagar,2024-04-12,3.5,12.5
Rangareddy,Hayathnagar,2024-04-13,2.3,12.0
Rangareddy,Hayathnagar,2024-04-14,0.0,13.2
Rangareddy,Hayathnagar,2024-04-15,0.0,8.9
Rangareddy,Hayathnagar,2024-04-16,0.0,9.8
Rangareddy,Hayathnagar,2024-04-17,0.0,10.4
Rangareddy,Hayathnagar,2024-04-18,0.0,11.1
Rangareddy,Hayathnagar,2024-04-19,0.0,8.4
Rangareddy,Hayathnagar,2024-04-20,0.0,15.3
Rangareddy,Hayathnagar,2024-04-21,0.0,8.7
Rangareddy,Hayathnagar,2024-04-22,0.0,11.3
Rangareddy,Hayathnagar,2024-04-23,0.8,9.8
Rangareddy,Hayathnagar,2024-04-24,0.0,10.8
Rangareddy,Hayathnagar,2024-04-25,0.0,12.2
Rangareddy,Hayathnagar,2024-04-26,0.0,9.1
Rangareddy,Hayathnagar,2024-04-27,0.0,10.5
Rangareddy,Hayathnagar,2024-04-28,0.0,8.4
Rangareddy,Hayathnagar,2024-04-29,0.0,11.4
Rangareddy,Hayathnagar,2024-04-30,0.0,9.4
Rangareddy,Ibrahimpatnam,2024-04-01,0.0,12.1
Rangareddy,Ibrahimpatnam,2024-04-02,0.0,8.8
Rangareddy,Ibrahimpatnam,2024-04-03,0.0,13.0
Rangareddy,Ibrahimpatnam,2024-04-04,0.0,8.1
Rangareddy,Ibrahimpatnam,2024-04-05,0.0,13.8
Rangareddy,Ibrahimpatnam,2024-04-06,0.0,14.7
Rangareddy,Ibrahimpatnam,2024-04-07,0.0,15.2
Rangareddy,Ibrahimpatnam,2024-04-08,0.7,13.9
Rangareddy,Ibrahimpatnam,2024-04-09,4.4,14.7
Rangareddy,Ibrahimpatnam,2024-04-10,0.0,13.3
Rangareddy,Ibrahimpatnam,2024-04-11,0.0,11.4
Rangareddy,Ibrahimpatnam,2024-04-12,2.9,15.0
Rangareddy,Ibrahimpatnam,2024-04-13,0.7,11.5
Rangareddy,Ibrahimpatnam,2024-04-14,0.0,11.9
Rangareddy,Ibrahimpatnam,2024-04-15,0.0,11.1
Rangareddy,Ibrahimpatnam,2024-04-16,0.0,15.2
Rangareddy,Ibrahimpatnam,2024-04-17,0.0,11.7
Rangareddy,Ibrahimpatnam,2024-04-18,0.0,7.7
Rangareddy,Ibrahimpatnam,2024-04-19,0.0,11.4
Rangareddy,Ibrahimpatnam,2024-04-20,0.0,18.1
Rangareddy,Ibrahimpatnam,2024-04-21,0.0,11.7
Rangareddy,Ibrahimpatnam,2024-04-22,0.0,17.5
Rangareddy,Ibrahimpatnam,2024-04-23,0.0,15.2
Rangareddy,Ibrahimpatnam,2024-04-24,0.0,10.4
Rangareddy,Ibrahimpatnam,2024-04-25,0.0,14.8
Rangareddy,Ibrahimpatnam,2024-04-26,0.0,12.8
Rangareddy,Ibrahimpatnam,2024-04-27,0.0,14.2
Rangareddy,Ibrahimpatnam,2024-04-28,0.0,15.0
Rangareddy,Ibrahimpatnam,2024-04-29,0.0,10.8
Rangareddy,Ibrahimpatnam,2024-04-30,0.0,13.8
Rangareddy,Kadthal,2024-04-01,0.0,10.5
Rangareddy,Kadthal,2024-04-02,0.0,12.5
Rangareddy,Kadthal,2024-04-03,0.0,11.4
Rangareddy,Kadthal,2024-04-04,0.0,9.6
Rangareddy,Kadthal,2024-04-05,0.0,10.4
Rangareddy,Kadthal,2024-04-06,0.0,13.6
Rangareddy,Kadthal,2024-04-07,0.0,10.5
Rangareddy,Kadthal,2024-04-08,0.0,14.5
Rangareddy,Kadthal,2024-04-09,2.9,19.3
Rangareddy,Kadthal,2024-04-10,0.9,13.3
Rangareddy,Kadthal,2024-04-11,0.4,13.3
Rangareddy,Kadthal,2024-04-12,2.8,11.8
Rangareddy,Kadthal,2024-04-13,3.2,14.5
Rangareddy,Kadthal,2024-04-14,0.1,9.6
Rangareddy,Kadthal,2024-04-15,0.0,11.5
Rangareddy,Kadthal,2024-04-16,0.0,10.8
Rangareddy,Kadthal,2024-04-17,0.0,10.3
Rangareddy,Kadthal,2024-04-18,0.0,9.1
Rangareddy,Kadthal,2024-04-19,0.0,8.9
Rangareddy,Kadthal,2024-04-20,0.0,19.1
Rangareddy,Kadthal,2024-04-21,0.0,15.0
Rangareddy,Kadthal,2024-04-22,0.0,10.5
Rangareddy,Kadthal,2024-04-23,0.0,13.1
Rangareddy,Kadthal,2024-04-24,0.0,13.1
Rangareddy,Kadthal,2024-04-25,0.0,13.1
Rangareddy,Kadthal,2024-04-26,0.0,11.3
Rangareddy,Kadthal,2024-04-27,0.0,9.6
Rangareddy,Kadthal,2024-04-28,0.0,13.7
Rangareddy,Kadthal,2024-04-29,0.1,12.5
Rangareddy,Kadthal,2024-04-30,0.0,10.9
Rangareddy,Kandukur,2024-04-01,0.0,14.4
Rangareddy,Kandukur,2024-04-02,0.0,10.6
Rangareddy,Kandukur,2024-04-03,0.0,14.3
Rangareddy,Kandukur,2024-04-04,0.0,12.1
Rangareddy,Kandukur,2024-04-05,0.0,13.0
Rangareddy,Kandukur,2024-04-06,0.0,10.0
Rangareddy,Kandukur,2024-04-07,0.9,13.9
Rangareddy,Kandukur,2024-04-08,0.0,15.4
Rangareddy,Kandukur,2024-04-09,6.4,26.6
Rangareddy,Kandukur,2024-04-10,1.0,15.7
Rangareddy,Kandukur,2024-04-11,3.7,21.9
Rangareddy,Kandukur,2024-04-12,4.0,16.2
Rangareddy,Kandukur,2024-04-13,3.2,17.8
Rangareddy,Kandukur,2024-04-14,0.2,11.2
Rangareddy,Kandukur,2024-04-15,0.0,17.2
Rangareddy,Kandukur,2024-04-16,0.5,13.3
Rangareddy,Kandukur,2024-04-17,0.1,12.7
Rangareddy,Kandukur,2024-04-18,0.0,11.8
Rangareddy,Kandukur,2024-04-19,0.1,9.7
Rangareddy,Kandukur,2024-04-20,0.0,15.5
Rangareddy,Kandukur,2024-04-21,0.0,8.4
Rangareddy,Kandukur,2024-04-22,0.0,11.0
Rangareddy,Kandukur,2024-04-23,0.3,11.8
Rangareddy,Kandukur,2024-04-24,0.1,14.5
Rangareddy,Kandukur,2024-04-25,0.0,12.3
Rangareddy,Kandukur,2024-04-26,0.0,13.6
Rangareddy,Kandukur,2024-04-27,0.1,13.4
Rangareddy,Kandukur,2024-04-28,0.1,15.3
Rangareddy,Kandukur,2024-04-29,0.2,14.8
Rangareddy,Kandukur,2024-04-30,0.0,12.1
Rangareddy,Keshampeta,2024-04-01,0.0,12.1
Rangareddy,Keshampeta,2024-04-02,0.0,15.3
Rangareddy,Keshampeta,2024-04-03,0.0,14.1
Rangareddy,Keshampeta,2024-04-04,0.0,15.0
Rangareddy,Keshampeta,2024-04-05,0.0,9.4
Rangareddy,Keshampeta,2024-04-06,0.0,7.1
Rangareddy,Keshampeta,2024-04-07,0.0,11.6
Rangareddy,Keshampeta,2024-04-08,0.0,8.1
Rangareddy,Keshampeta,2024-04-09,0.0,16.6
Rangareddy,Keshampeta,2024-04-10,0.0,11.0
Rangareddy,Keshampeta,2024-04-11,0.0,10.3
Rangareddy,Keshampeta,2024-04-12,0.0,11.4
Rangareddy,Keshampeta,2024-04-13,0.0,9.4
Rangareddy,Keshampeta,2024-04-14,0.0,12.7
Rangareddy,Keshampeta,2024-04-15,0.0,11.2
Rangareddy,Keshampeta,2024-04-16,0.0,12.4
Rangareddy,Keshampeta,2024-04-17,0.0,11.2
Rangareddy,Keshampeta,2024-04-18,0.0,9.0
Rangareddy,Keshampeta,2024-04-19,0.0,12.0
Rangareddy,Keshampeta,2024-04-20,0.0,14.4
Rangareddy,Keshampeta,2024-04-21,0.0,13.9
Rangareddy,Keshampeta,2024-04-22,0.0,14.1
Rangareddy,Keshampeta,2024-04-23,0.0,15.0
Rangareddy,Keshampeta,2024-04-24,0.0,13.7
Rangareddy,Keshampeta,2024-04-25,0.0,11.6
Rangareddy,Keshampeta,2024-04-26,0.0,11.4
Rangareddy,Keshampeta,2024-04-27,0.0,14.4
Rangareddy,Keshampeta,2024-04-28,0.0,11.1
Rangareddy,Keshampeta,2024-04-29,0.0,12.3
Rangareddy,Keshampeta,2024-04-30,0.0,14.3
Rangareddy,Kondurg,2024-04-01,0.0,6.2
Rangareddy,Kondurg,2024-04-02,0.0,7.9
Rangareddy,Kondurg,2024-04-03,0.0,8.9
Rangareddy,Kondurg,2024-04-04,0.0,12.7
Rangareddy,Kondurg,2024-04-05,0.0,9.6
Rangareddy,Kondurg,2024-04-06,0.0,7.3
Rangareddy,Kondurg,2024-04-07,0.0,6.0
Rangareddy,Kondurg,2024-04-08,0.0,12.1
Rangareddy,Kondurg,2024-04-09,0.0,17.3
Rangareddy,Kondurg,2024-04-10,0.0,15.5
Rangareddy,Kondurg,2024-04-11,0.0,11.5
Rangareddy,Kondurg,2024-04-12,0.0,16.0
Rangareddy,Kondurg,2024-04-13,0.0,15.4
Rangareddy,Kondurg,2024-04-14,0.0,12.0
Rangareddy,Kondurg,2024-04-15,0.0,9.9
Rangareddy,Kondurg,2024-04-16,0.0,10.1
Rangareddy,Kondurg,2024-04-17,0.0,8.9
Rangareddy,Kondurg,2024-04-18,0.0,7.0
Rangareddy,Kondurg,2024-04-19,0.0,9.2
Rangareddy,Kondurg,2024-04-20,0.0,9.4
Rangareddy,Kondurg,2024-04-21,0.0,8.6
Rangareddy,Kondurg,2024-04-22,0.0,10.3
Rangareddy,Kondurg,2024-04-23,0.0,9.0
Rangareddy,Kondurg,2024-04-24,0.0,13.9
Rangareddy,Kondurg,2024-04-25,0.0,8.5
Rangareddy,Kondurg,2024-04-26,0.0,11.9
Rangareddy,Kondurg,2024-04-27,0.0,15.2
Rangareddy,Kondurg,2024-04-28,0.0,9.2
Rangareddy,Kondurg,2024-04-29,0.0,9.6
Rangareddy,Kondurg,2024-04-30,0.0,10.4
Rangareddy,Kothur,2024-04-01,0.0,6.1
Rangareddy,Kothur,2024-04-02,0.0,7.7
Rangareddy,Kothur,2024-04-03,0.0,14.1
Rangareddy,Kothur,2024-04-04,0.0,7.6
Rangareddy,Kothur,2024-04-05,0.0,8.3
Rangareddy,Kothur,2024-04-06,0.0,3.8
Rangareddy,Kothur,2024-04-07,0.0,5.9
Rangareddy,Kothur,2024-04-08,0.0,12.1
Rangareddy,Kothur,2024-04-09,0.0,17.2
Rangareddy,Kothur,2024-04-10,0.0,14.6
Rangareddy,Kothur,2024-04-11,0.0,11.7
Rangareddy,Kothur,2024-04-12,0.0,12.7
Rangareddy,Kothur,2024-04-13,0.0,12.8
Rangareddy,Kothur,2024-04-14,0.0,6.5
Rangareddy,Kothur,2024-04-15,0.0,5.7
Rangareddy,Kothur,2024-04-16,0.0,12.4
Rangareddy,Kothur,2024-04-17,0.0,10.6
Rangareddy,Kothur,2024-04-18,0.0,10.2
Rangareddy,Kothur,2024-04-19,0.0,12.8
Rangareddy,Kothur,2024-04-20,2.7,11.7
Rangareddy,Kothur,2024-04-21,0.0,8.0
Rangareddy,Kothur,2024-04-22,0.0,16.4
Rangareddy,Kothur,2024-04-23,0.0,13.7
Rangareddy,Kothur,2024-04-24,0.0,13.3
Rangareddy,Kothur,2024-04-25,0.0,12.5
Rangareddy,Kothur,2024-04-26,0.0,9.1
Rangareddy,Kothur,2024-04-27,0.0,16.0
Rangareddy,Kothur,2024-04-28,0.0,13.6
Rangareddy,Kothur,2024-04-29,0.4,12.7
Rangareddy,Kothur,2024-04-30,0.0,11.2
Rangareddy,Madgul,2024-04-01,0.0,11.5
Rangareddy,Madgul,2024-04-02,0.0,10.0
Rangareddy,Madgul,2024-04-03,0.0,11.4
Rangareddy,Madgul,2024-04-04,0.0,9.6
Rangareddy,Madgul,2024-04-05,0.0,10.4
